,artist,track_name,track_id,popularity,release_date,duration,upload_time,country_name,playlist_type
8211,Averagekidluke,Ghetto Love,4zClLaFTN76B9qHuXpJ2hH,68,2023-10-13,126524,2023-11-05 14:18:19.598429, Finland,Viral
8212,DigBar,BIG DICK RANDY,7556LMF1GR5QawF5PHLjI7,73,2022-11-01,149511,2023-11-05 14:18:19.598429, Finland,Viral
8213,Katya Lel,Мой мармеладный (Я не права),1Hg0KhBCuME4PgsTYMBK9y,63,2004-01-01,223190,2023-11-05 14:18:19.598429, Finland,Viral
8214,RavilZ,Smurf Cat Song,1PWtcxiO6qcjYZpVsJ2w9v,32,2023-10-28,73293,2023-11-05 14:18:19.598429, Finland,Viral
8215,K.A.D,Just How You Like It,2btEcitO3CtSHUKE1ycKtd,70,2021-01-15,188160,2023-11-05 14:18:19.598429, Finland,Viral
8216,Robin Packalen,Sinä 4ever - Vain elämää kausi 14,6wRn01AkSyG40RIGUtKbWk,65,2023-09-29,201372,2023-11-05 14:18:19.598429, Finland,Viral
8217,Lauri Haav,Feimii,2URHZHXAM122hwjNhBx1e1,58,2023-10-26,182546,2023-11-05 14:18:19.598429, Finland,Viral
8218,Troye Sivan,One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,88,2023-10-13,181481,2023-11-05 14:18:19.598429, Finland,Viral
8219,Sonny Wern,"Dance For Me (1, 2, 3) - Stutter Techno",7F7N0yugLFgKXoEACgtzD8,67,2023-10-06,147895,2023-11-05 14:18:19.598429, Finland,Viral
8220,BENNETT,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,91,2023-08-04,178156,2023-11-05 14:18:19.598429, Finland,Viral
8221,The Living Tombstone,Five Nights at Freddy's,2ItNKt19iqefEe590Z9GeE,73,2014-09-19,165831,2023-11-05 14:18:19.598429, Finland,Viral
8222,Andrew Gold,"Spooky, Scary Skeletons - Undead Tombstone Remix",1sUdq3kWa9dJXHu3eYOUll,79,2019-10-18,125624,2023-11-05 14:18:19.598429, Finland,Viral
8223,Sherine,كلام عينيه,6g95dK7o7vVh8ZCnDAseU5,77,2018-10-24,235833,2023-11-05 14:18:19.598429, Finland,Viral
8224,Heimo Meskanen & Väsyneet Kädet,Rakkaus on lumivalkoinen,6E4aaDZxg1DAaHzHc4c3bH,42,2007-04-01,308280,2023-11-05 14:18:19.598429, Finland,Viral
8225,The Romantics,Talking In Your Sleep,7fRvtXvJMpGfTLdF0M09a1,75,1983-02-14,235093,2023-11-05 14:18:19.598429, Finland,Viral
8226,John Carpenter,Halloween Theme,6Z36wt7oo6xm2uGN00PnTq,74,2018-10-19,182375,2023-11-05 14:18:19.598429, Finland,Viral
8227,Lauri Haav,Mua ei voi pelastaa,08mPohxtKuoyl97OQEq38I,56,2023-10-26,184515,2023-11-05 14:18:19.598429, Finland,Viral
8228,Turisti,Kiireinen nainen (feat. ibe),4haz2w5fIZagLEIOig3FGK,68,2023-09-29,184647,2023-11-05 14:18:19.598429, Finland,Viral
8229,Heidi Beth,Auringonsäteisiin,1KEROmCHxlcYsMWTMJxr4F,37,2023-10-13,199641,2023-11-05 14:18:19.598429, Finland,Viral
8230,"Bobby ""Boris"" Pickett",Monster Mash,0xxZY5C9xxij3D1HkzbnfC,84,1962,192040,2023-11-05 14:18:19.598429, Finland,Viral
8231,Anar,AREAMATE MIZ,6A3uNmMItYREVU0mKY84DO,74,2023-08-21,80271,2023-11-05 14:18:19.598429, Finland,Viral
8232,Nessa Barrett,dying on the inside,6h1s7cKnUtsbRpE5bwnUTf,71,2022-02-25,204847,2023-11-05 14:18:19.598429, Finland,Viral
8233,Flowdan,Pepper,0OCFIEsSrmKueOiPK6S3xq,74,2023-10-13,148965,2023-11-05 14:18:19.598429, Finland,Viral
8234,Ski Aggu,Friesenjung,7b8Z1GU2plJy3aASZTiolF,64,2023-10-12,146086,2023-11-05 14:18:19.598429, Finland,Viral
8235,LIZOT,This Is The Life,3Me5bYXeDXqjBVgug53Ula,72,2023-10-13,131388,2023-11-05 14:18:19.598429, Finland,Viral
8236,Cleffy,Meet you at the Graveyard,5wQyLDy36ihxX69E7JBi4L,77,2023-10-06,172137,2023-11-05 14:18:19.598429, Finland,Viral
8237,RobxDan,Thank You (Not So Bad),6a39HPcHKbPD536syYsRra,66,2023-09-12,148965,2023-11-05 14:18:19.598429, Finland,Viral
8238,Pyrythekid,3 Toivomusta,35RegtSScKod4jXc4XtQXz,61,2023-10-05,142097,2023-11-05 14:18:19.598429, Finland,Viral
8239,SUICIDAL-IDOL,ecstacy (slowed),1JgknGBbrfmEHeOZH051SS,90,2023-06-06,119120,2023-11-05 14:18:19.598429, Finland,Viral
8240,Vibe Chemistry,Balling - LÄUFF Remix,3PsQcSCxyOm5l96rQfEjVA,67,2023-08-18,260689,2023-11-05 14:18:19.598429, Finland,Viral
8241,Yzzy,Bemari,7qieHJQ1UTmYidnAq31rWx,52,2023-10-06,169095,2023-11-05 14:18:19.598429, Finland,Viral
8242,Aliyah's Interlude,IT GIRL - Sped up Version,1uwMSX0OAZO5jzX2GqTjYV,74,2023-09-30,155538,2023-11-05 14:18:19.598429, Finland,Viral
8243,Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",2ZWmmrWUgDBcPSLihBMvhg,83,2023-07-27,177291,2023-11-05 14:18:19.598429, Finland,Viral
8244,Mitski,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,97,2023-09-15,137773,2023-11-05 14:18:19.598429, Finland,Viral
8245,Wheeler Walker Jr.,Fuck This Job,6ssME0W7TX3dlTDpSu8TuN,61,2023-09-15,204760,2023-11-05 14:18:19.598429, Finland,Viral
8246,Alan Wake,Follow You Into The Dark,07gojyqv8r2yHWaSvuaO0J,52,2023-10-27,220054,2023-11-05 14:18:19.598429, Finland,Viral
8247,BEHM,Syntymäpäivä! (Vielä KRRAN jee),558Lsb6twiXsgxhaHxyEoh,66,2023-09-22,186282,2023-11-05 14:18:19.598429, Finland,Viral
8248,Kenya Grace,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,2023-11-05 14:18:19.598429, Finland,Viral
8249,iñigo quintero,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,2023-11-05 14:18:19.598429, France,Viral
8250,HB VIZ,Garçon princesse,3fDwyKeatBpkTL7Yhz0SYy,60,2023-10-11,117360,2023-11-05 14:18:19.598429, France,Viral
8251,Frizk,ALL MY FELLAS,1ckhUtD8nBH2ShPlU8w2nU,80,2023-09-19,141334,2023-11-05 14:18:19.598429, France,Viral
8252,BENNETT,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,91,2023-08-04,178156,2023-11-05 14:18:19.598429, France,Viral
8253,Various Artists,This Is Halloween,3mhsDyQpX2L8sJMdWUHOi3,63,1993-10-12,196560,2023-11-05 14:18:19.598429, France,Viral
8254,SHADXWLXRD,MONTAGEM CORAL 1.0,7ouAHW8sb7bwHvTkvD3aT9,71,2023-10-13,108961,2023-11-05 14:18:19.598429, France,Viral
8255,Aliyah's Interlude,IT GIRL,4wQmwPWCUn6gi11Gep2qsP,84,2023-09-30,161760,2023-11-05 14:18:19.598429, France,Viral
8256,Nicolas Julian,Oui mais Non - Remix,36ZvYgWivlGx3G11YXReLL,59,2023-10-06,162338,2023-11-05 14:18:19.598429, France,Viral
8257,Memphis Cult,9mm,2Dp5Rqruog8SR6x7UtlIpY,82,2023-02-23,86709,2023-11-05 14:18:19.598429, France,Viral
8258,Toxic Twins,Ah les crocodiles,0xLyhBQfvxG3mqm2avHqTO,51,2023-06-14,162000,2023-11-05 14:18:19.598429, France,Viral
8259,aupinard,quel type de vibe?,7iospt7wmXY3BdoHsK666Y,65,2023-10-13,116435,2023-11-05 14:18:19.598429, France,Viral
8260,Teddy Swims,Lose Control,17phhZDn6oGtzMe56NuWvj,79,2023-09-15,210688,2023-11-05 14:18:19.598429, France,Viral
8261,"Bobby ""Boris"" Pickett",Monster Mash,0xxZY5C9xxij3D1HkzbnfC,84,1962,192040,2023-11-05 14:18:19.598429, France,Viral
8262,april27,prayer1,2R4sIoCrJb4OV5qcsNDIQ6,76,2023-06-09,142080,2023-11-05 14:18:19.598429, France,Viral
8263,Rever,4x4 merco,25Z3RdDDniDJRt9Bb79yB7,55,2023-08-10,140360,2023-11-05 14:18:19.598429, France,Viral
8264,VaporGod,Diamondz n Roses,3tUufRrj0xTrfzvuRa5QhU,74,2023-03-23,264263,2023-11-05 14:18:19.598429, France,Viral
8265,Bad Bunny,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,2023-10-13,267194,2023-11-05 14:18:19.598429, France,Viral
8266,Jungeli,Petit génie,6z0GwK274ToNmvxfyYPuHw,84,2023-08-04,217142,2023-11-05 14:18:19.598429, France,Viral
8267,Mitski,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,97,2023-09-15,137773,2023-11-05 14:18:19.598429, France,Viral
8268,Tyla,Water,5aIVCx5tnk0ntmdiinnYvw,95,2023-07-28,200255,2023-11-05 14:18:19.598429, France,Viral
8269,Andrew Gold,"Spooky, Scary Skeletons - Undead Tombstone Remix",1sUdq3kWa9dJXHu3eYOUll,79,2019-10-18,125624,2023-11-05 14:18:19.598429, France,Viral
8270,Sherine,كلام عينيه,6g95dK7o7vVh8ZCnDAseU5,77,2018-10-24,235833,2023-11-05 14:18:19.598429, France,Viral
8271,Flowdan,Pepper,0OCFIEsSrmKueOiPK6S3xq,74,2023-10-13,148965,2023-11-05 14:18:19.598429, France,Viral
8272,Tiagz,Tacata,3HVePjHJWt5uI9HtHgV4aM,75,2023-08-11,114626,2023-11-05 14:18:19.598429, France,Viral
8273,P.L.L,MAYA,6cqJJDfbciv7LUVB384DHw,55,2023-09-29,134857,2023-11-05 14:18:19.598429, France,Viral
8274,Dafliky,Hit,5LtdnLRi3XdQnjj2usBFaQ,52,2022-07-08,127086,2023-11-05 14:18:19.598429, France,Viral
8275,SUICIDAL-IDOL,ecstacy (slowed),1JgknGBbrfmEHeOZH051SS,90,2023-06-06,119120,2023-11-05 14:18:19.598429, France,Viral
8276,Le Règlement,Sheikah,7tpIBb7KAQXht3eFLsxOzr,54,2023-10-12,205101,2023-11-05 14:18:19.598429, France,Viral
8277,Troye Sivan,One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,88,2023-10-13,181481,2023-11-05 14:18:19.598429, France,Viral
8278,Sonny Wern,"Dance For Me (1, 2, 3) - Stutter Techno",7F7N0yugLFgKXoEACgtzD8,67,2023-10-06,147895,2023-11-05 14:18:19.598429, France,Viral
8279,Marconi Union,Weightless Part 1,2UZZtkoLOg7IHxeTAdPFvd,70,2012,486840,2023-11-05 14:18:19.598429, France,Viral
8280,Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",2ZWmmrWUgDBcPSLihBMvhg,83,2023-07-27,177291,2023-11-05 14:18:19.598429, France,Viral
8281,Tate McRae,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,2023-11-05 14:18:19.598429, France,Viral
8282,John Carpenter,Halloween Theme,6Z36wt7oo6xm2uGN00PnTq,74,2018-10-19,182375,2023-11-05 14:18:19.598429, France,Viral
8283,The Living Tombstone,Five Nights at Freddy's,2ItNKt19iqefEe590Z9GeE,73,2014-09-19,165831,2023-11-05 14:18:19.598429, France,Viral
8284,SANTA,Popcorn Salé,4MpqiN2moRQR2t0DO43MZH,72,2022-03-25,238653,2023-11-05 14:18:19.598429, France,Viral
8285,Nono La Grinta,Délit,200KWc4kIOPeF5zP3ckTVS,60,2023-10-20,123480,2023-11-05 14:18:19.598429, France,Viral
8286,Jogga,SKEU SKEU (feat. wilsko & 7ia) - Speed Up,60XZ7ePJQZqRJio62G5CnM,70,2023-10-10,155359,2023-11-05 14:18:19.598429, France,Viral
8287,ISHA,Inna di Club,4x02Kt2vr6K2mYBD12ZKLS,55,2023-10-13,145405,2023-11-05 14:18:19.598429, France,Viral
8288,Mark Ambor,Good To Be,2hPGC3ZuGsJUF1ixwzNMU6,71,2023-10-17,147166,2023-11-05 14:18:19.598429, France,Viral
8289,cassö,Prada,59NraMJsLaMCVtwXTSia8i,94,2023-08-11,132359,2023-11-05 14:18:19.598429, France,Viral
8290,Kenya Grace,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,2023-11-05 14:18:19.598429, France,Viral
8291,LIZOT,This Is The Life,3Me5bYXeDXqjBVgug53Ula,72,2023-10-13,131388,2023-11-05 14:18:19.598429, France,Viral
8292,KeBlack,LAISSE MOI,2ImdwbujxKFxN1UxEvf2dD,81,2023-09-08,168620,2023-11-05 14:18:19.598429, France,Viral
8293,TIF,MATHUSALEM - LIVE SESSION,5DCkuh4x6WVmiBzaceKfQW,51,2023-10-16,247489,2023-11-05 14:18:19.598429, France,Viral
8294,Tems,Me & U,4nFrcGM7MY1mpoQCC7Kefj,81,2023-10-05,192935,2023-11-05 14:18:19.598429, France,Viral
8295,Favé,FLASHBACK,2PWJx5FwMrMVEaTjwYait1,69,2023-10-13,176120,2023-11-05 14:18:19.598429, France,Viral
8296,TimeMachine1985,A Thousand Miles,2KI7EiN7PScxiMnkoy2Ljy,52,2023-05-12,266000,2023-11-05 14:18:19.598429, France,Viral
8297,Bibi Babydoll,Automotivo Bibi Fogosa,4kRLRWnn5u9wO2wOKAAdEN,89,2023-05-19,129776,2023-11-05 14:18:19.598429, France,Viral
8298,October Country,My Girlfriend Is a Witch,18DaSMSqc40nV8cDhdLemj,72,1968-03-01,126840,2023-11-05 14:18:19.598429, France,Viral
8299,Amaru,Blonde Chaya - Sped up,30vcuzW3d8goJci3OBUNt9,80,2023-09-08,181052,2023-11-05 14:18:19.598429, Germany,Viral
8300,iñigo quintero,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,2023-11-05 14:18:19.598429, Germany,Viral
8301,Frizk,ALL MY FELLAS,1ckhUtD8nBH2ShPlU8w2nU,80,2023-09-19,141334,2023-11-05 14:18:19.598429, Germany,Viral
8302,kysz,Mein Herz zerbricht,29nrdhvwoL4l0jz6pe3v3Q,58,2023-06-29,129776,2023-11-05 14:18:19.598429, Germany,Viral
8303,Ellice,ANGST>LIEBE,6KiPf8zHwaBK7VMHZZ1ReL,75,2023-10-13,179384,2023-11-05 14:18:19.598429, Germany,Viral
8304,Cleffy,Meet you at the Graveyard,5wQyLDy36ihxX69E7JBi4L,77,2023-10-06,172137,2023-11-05 14:18:19.598429, Germany,Viral
8305,Kami Kehoe,SLEEP WHEN IM DEAD,52es3TizATkjrtuau2ByiP,68,2023-10-13,152421,2023-11-05 14:18:19.598429, Germany,Viral
8306,Aliyah's Interlude,IT GIRL,4wQmwPWCUn6gi11Gep2qsP,84,2023-09-30,161760,2023-11-05 14:18:19.598429, Germany,Viral
8307,Memphis Cult,9mm,2Dp5Rqruog8SR6x7UtlIpY,82,2023-02-23,86709,2023-11-05 14:18:19.598429, Germany,Viral
8308,Various Artists,This Is Halloween,3mhsDyQpX2L8sJMdWUHOi3,63,1993-10-12,196560,2023-11-05 14:18:19.598429, Germany,Viral
8309,SHADXWLXRD,MONTAGEM CORAL 1.0,7ouAHW8sb7bwHvTkvD3aT9,71,2023-10-13,108961,2023-11-05 14:18:19.598429, Germany,Viral
8310,Berq,Rote Flaggen,7bkUa9kDFGxgCC7d36dzFI,67,2023-05-25,224591,2023-11-05 14:18:19.598429, Germany,Viral
8311,Ikkimel,KETA UND KRAWALL,6zP4Utvok4QRXlNYBZkpGa,71,2023-09-29,125492,2023-11-05 14:18:19.598429, Germany,Viral
8312,"Bobby ""Boris"" Pickett",Monster Mash,0xxZY5C9xxij3D1HkzbnfC,84,1962,192040,2023-11-05 14:18:19.598429, Germany,Viral
8313,Andrew Gold,"Spooky, Scary Skeletons - Undead Tombstone Remix",1sUdq3kWa9dJXHu3eYOUll,79,2019-10-18,125624,2023-11-05 14:18:19.598429, Germany,Viral
8314,BENNETT,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,91,2023-08-04,178156,2023-11-05 14:18:19.598429, Germany,Viral
8315,Sonny Wern,"Dance For Me (1, 2, 3) - Stutter Techno",7F7N0yugLFgKXoEACgtzD8,67,2023-10-06,147895,2023-11-05 14:18:19.598429, Germany,Viral
8316,Grossstadtgeflüster,Ich kündige,6sMH6GKuVOjDLdwfBR08oA,62,2023-09-29,181458,2023-11-05 14:18:19.598429, Germany,Viral
8317,Fritz Speck,"5 Meter Mauern (aus ""The Voice of Germany 2023"") - Live",2kMLXLXuqdoXFRMLTQYkrW,65,2023-09-23,134521,2023-11-05 14:18:19.598429, Germany,Viral
8318,Katya Lel,Мой мармеладный (Я не права),1Hg0KhBCuME4PgsTYMBK9y,63,2004-01-01,223190,2023-11-05 14:18:19.598429, Germany,Viral
8319,1986zig,Meine 1,6QZ7IptsMdWodN4uFuXNkv,73,2023-10-13,184826,2023-11-05 14:18:19.598429, Germany,Viral
8320,John Carpenter,Halloween Theme,6Z36wt7oo6xm2uGN00PnTq,74,2018-10-19,182375,2023-11-05 14:18:19.598429, Germany,Viral
8321,Tyla,Water,5aIVCx5tnk0ntmdiinnYvw,95,2023-07-28,200255,2023-11-05 14:18:19.598429, Germany,Viral
8322,Myles Smith,My Home,0MtfUEHee9p6RsqAwW8gyF,72,2023-10-13,206250,2023-11-05 14:18:19.598429, Germany,Viral
8323,Trizto,Es kracht in Buxtehude,1oryzuL2gSZMmTGgKD3sh1,70,2023-09-15,161454,2023-11-05 14:18:19.598429, Germany,Viral
8324,Aliyah's Interlude,IT GIRL - Sped up Version,1uwMSX0OAZO5jzX2GqTjYV,74,2023-09-30,155538,2023-11-05 14:18:19.598429, Germany,Viral
8325,The Living Tombstone,Five Nights at Freddy's,2ItNKt19iqefEe590Z9GeE,73,2014-09-19,165831,2023-11-05 14:18:19.598429, Germany,Viral
8326,AssiH,ICH VERACHTE,4UYhSre0iC1kxirP8sk54N,60,2023-10-13,140727,2023-11-05 14:18:19.598429, Germany,Viral
8327,Mert Demir,Ateşe Düştüm,3auN910HHNYykQo8i9q5J1,84,2023-09-22,230161,2023-11-05 14:18:19.598429, Germany,Viral
8328,Young Mask,Nightdrive,1KGTTqjweTXYEyt3HsZ2P6,59,2023-10-13,171073,2023-11-05 14:18:19.598429, Germany,Viral
8329,Mitski,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,97,2023-09-15,137773,2023-11-05 14:18:19.598429, Germany,Viral
8330,Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",2ZWmmrWUgDBcPSLihBMvhg,83,2023-07-27,177291,2023-11-05 14:18:19.598429, Germany,Viral
8331,Spooky Night,Who's There?,21hyZSpif6WN91ayidqdE9,63,2021-10-05,180000,2023-11-05 14:18:19.598429, Germany,Viral
8332,Tiagz,Tacata,3HVePjHJWt5uI9HtHgV4aM,75,2023-08-11,114626,2023-11-05 14:18:19.598429, Germany,Viral
8333,SUICIDAL-IDOL,ecstacy (slowed),1JgknGBbrfmEHeOZH051SS,90,2023-06-06,119120,2023-11-05 14:18:19.598429, Germany,Viral
8334,Mikael,Auf dem Weg,0Ku0BoIMWmwcvKm8mOMrki,72,2023-09-29,128500,2023-11-05 14:18:19.598429, Germany,Viral
8335,Vibe Chemistry,Balling - LÄUFF Remix,3PsQcSCxyOm5l96rQfEjVA,67,2023-08-18,260689,2023-11-05 14:18:19.598429, Germany,Viral
8336,Flowdan,Pepper,0OCFIEsSrmKueOiPK6S3xq,74,2023-10-13,148965,2023-11-05 14:18:19.598429, Germany,Viral
8337,Amaru,Blonde Chaya,2MSEDiJsSYB4fh03mxZGIz,71,2022-08-12,209186,2023-11-05 14:18:19.598429, Germany,Viral
8338,Mark Ambor,Good To Be,2hPGC3ZuGsJUF1ixwzNMU6,71,2023-10-17,147166,2023-11-05 14:18:19.598429, Germany,Viral
8339,Kerchak,Roule un autre - A COLORS SHOW,7FKZix4pk2qf4SZVMOYich,75,2023-10-02,176086,2023-11-05 14:18:19.598429, Germany,Viral
8340,VaporGod,Diamondz n Roses,3tUufRrj0xTrfzvuRa5QhU,74,2023-03-23,264263,2023-11-05 14:18:19.598429, Germany,Viral
8341,Gola Gianni,2 Handys,0mth0U5dtI4Fwmc3RrAERn,70,2023-10-06,139130,2023-11-05 14:18:19.598429, Germany,Viral
8342,Bad Bunny,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,2023-10-13,267194,2023-11-05 14:18:19.598429, Germany,Viral
8343,Leony,I Can Feel,2siKpBqjCCIsOFf5L4AqoR,74,2023-09-29,173360,2023-11-05 14:18:19.598429, Germany,Viral
8344,Andrew Gold,"Spooky, Scary Skeletons - Undead Tombstone Remix Extended",5kwuPm3p11TnirbMvcGrZZ,75,2019-10-18,229199,2023-11-05 14:18:19.598429, Germany,Viral
8345,MilleniumKid,Unendlichkeit (Remix),4oodd2Z1U6Xg5tWMiUb3DN,68,2023-09-22,172764,2023-11-05 14:18:19.598429, Germany,Viral
8346,Getinjo,Tony Montana,7gzsfXKKtDlJN3gm8HDeT5,58,2017-10-03,204596,2023-11-05 14:18:19.598429, Germany,Viral
8347,Sherine,كلام عينيه,6g95dK7o7vVh8ZCnDAseU5,77,2018-10-24,235833,2023-11-05 14:18:19.598429, Germany,Viral
8348,Chase & Status,Liquor & Cigarettes (feat. ArrDee),15BDY6GKFfk02WaoyytP9g,77,2023-09-15,189257,2023-11-05 14:18:19.598429, Germany,Viral
8349,iñigo quintero,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,2023-11-05 14:18:19.598429, Greece,Viral
8350,TOQUEL,G63,0WvuEJoLBHWUiDg2lsvYH8,73,2023-10-13,204950,2023-11-05 14:18:19.598429, Greece,Viral
8351,duKYS,ΚΑΤΩ ΣΤΟ ΡΕΜΑ ΤΟ ΒΑΘΥ,7rcQt9Adfb2ggijiaZESrw,53,2023-07-17,192875,2023-11-05 14:18:19.598429, Greece,Viral
8352,Tugan,PRONTO,36t254os2gXg53f7728E2F,64,2022-12-01,186239,2023-11-05 14:18:19.598429, Greece,Viral
8353,Kerchak,Roule un autre - A COLORS SHOW,7FKZix4pk2qf4SZVMOYich,75,2023-10-02,176086,2023-11-05 14:18:19.598429, Greece,Viral
8354,Nino Xypolitas,Mexri Telous,5t4ea9v5BSCWNw0aMzUoLd,55,2023-10-13,243428,2023-11-05 14:18:19.598429, Greece,Viral
8355,LILA,ANASAINO KAI ZALIZOMAI,0Wl2xRQZH2c5GdYLJIGCaN,68,2023-10-11,158085,2023-11-05 14:18:19.598429, Greece,Viral
8356,Tyla,Water,5aIVCx5tnk0ntmdiinnYvw,95,2023-07-28,200255,2023-11-05 14:18:19.598429, Greece,Viral
8357,duKYS,BORBOLETA,2JPiAVj5Qx6aLdSsXdQKZT,48,2023-10-13,223375,2023-11-05 14:18:19.598429, Greece,Viral
8358,Aliyah's Interlude,IT GIRL,4wQmwPWCUn6gi11Gep2qsP,84,2023-09-30,161760,2023-11-05 14:18:19.598429, Greece,Viral
8359,Sicario,Xoros,6OA3XfX6Iuq85zHaVD0YGF,55,2023-09-29,165600,2023-11-05 14:18:19.598429, Greece,Viral
8360,DigBar,BIG DICK RANDY,7556LMF1GR5QawF5PHLjI7,73,2022-11-01,149511,2023-11-05 14:18:19.598429, Greece,Viral
8361,ROPEX LATERIO,Barbie,1Mo0mUoAJ15QaYRYjlcI2Y,62,2023-10-11,126681,2023-11-05 14:18:19.598429, Greece,Viral
8362,Various Artists,This Is Halloween,3mhsDyQpX2L8sJMdWUHOi3,63,1993-10-12,196560,2023-11-05 14:18:19.598429, Greece,Viral
8363,310babii,Soak City (Do it),6iiCzEd1ULpq7nXbZVQ4pi,65,2023-06-16,123547,2023-11-05 14:18:19.598429, Greece,Viral
8364,Mitski,My Love Mine All Mine,3vkCueOmm7xQDoJ17W1Pm3,97,2023-09-15,137773,2023-11-05 14:18:19.598429, Greece,Viral
8365,CALO,Come closer,3RVnrzdtHaAqc2pPevMX6K,58,2023-08-11,136774,2023-11-05 14:18:19.598429, Greece,Viral
8366,ZAF,Kapnos,4M68QwPdyUsj5ccSXT3DeX,57,2023-10-06,205000,2023-11-05 14:18:19.598429, Greece,Viral
8367,Hawk,MONROE,092cosCIwDmGcBJuWfClwz,71,2023-09-21,149773,2023-11-05 14:18:19.598429, Greece,Viral
8368,Roi 6/12,MADONNA,7tm2QxjUmrjkZZMdHrgFhf,66,2023-10-02,139446,2023-11-05 14:18:19.598429, Greece,Viral
8369,Memphis Cult,9mm,2Dp5Rqruog8SR6x7UtlIpY,82,2023-02-23,86709,2023-11-05 14:18:19.598429, Greece,Viral
8370,Dirty Harry,Tsiou,4ktTjOAAb4nYUSWDunxMeC,56,2023-10-16,85161,2023-11-05 14:18:19.598429, Greece,Viral
8371,Anise.K,Walking On Air,4QuxfN5vQ8AXsdPv990PuA,42,2014-01-01,226746,2023-11-05 14:18:19.598429, Greece,Viral
8372,Katerina Lioliou,I Gineka Tis Zois Sou,4VJ7nzs9uF3i9rIVmaDyxt,58,2023-09-29,211998,2023-11-05 14:18:19.598429, Greece,Viral
8373,BENNETT,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,91,2023-08-04,178156,2023-11-05 14:18:19.598429, Greece,Viral
8374,Bad Bunny,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,2023-10-13,267194,2023-11-05 14:18:19.598429, Greece,Viral
8375,Kenya Grace,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,2023-11-05 14:18:19.598429, Greece,Viral
8376,Giannis Parios,Horis Esena Den Iparho,4SA9xtSWzQwuVNgH3lHmvt,32,2008-04-10,288763,2023-11-05 14:18:19.598429, Greece,Viral
8377,Dafina Zeqiri,Tdu-duh,0fAtSVhtvlztYyhZFapcjx,49,2021-10-01,184634,2023-11-05 14:18:19.598429, Greece,Viral
8378,Frizk,ALL MY FELLAS,1ckhUtD8nBH2ShPlU8w2nU,80,2023-09-19,141334,2023-11-05 14:18:19.598429, Greece,Viral
8379,Stamatis Gonidis,Ola Ta Xehnas,1Ph5kB5u4SHoOZtAPwIdZN,37,1984-03-14,233293,2023-11-05 14:18:19.598429, Greece,Viral
8380,Argy,Aria,3M1r9ilL53PLcrLdIuyZ4J,71,2023-09-22,236065,2023-11-05 14:18:19.598429, Greece,Viral
8381,TH;EN,Katania,6Q9KTkBgjAPBuUmvUYcVDK,44,2023-06-29,207198,2023-11-05 14:18:19.598429, Greece,Viral
8382,Orestis Ntantos,Nero Sti Varka,6mFycTUAIVXhPottIqiTbu,57,2022-03-24,187931,2023-11-05 14:18:19.598429, Greece,Viral
8383,april27,prayer1,2R4sIoCrJb4OV5qcsNDIQ6,76,2023-06-09,142080,2023-11-05 14:18:19.598429, Greece,Viral
8384,Troye Sivan,One Of Your Girls,5Eh1nj7IjV9lwpcKAkidyY,88,2023-10-13,181481,2023-11-05 14:18:19.598429, Greece,Viral
8385,Tate McRae,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,2023-11-05 14:18:19.598429, Greece,Viral
8386,"Bobby ""Boris"" Pickett",Monster Mash,0xxZY5C9xxij3D1HkzbnfC,84,1962,192040,2023-11-05 14:18:19.598429, Greece,Viral
8387,Lava,KOITA ME,0ZXqymmpvFMwb2FmR48C6F,67,2023-08-28,126750,2023-11-05 14:18:19.598429, Greece,Viral
8388,ARYMÉ,Alegria,6THD0HpXvLeHy8kdiK4NQg,49,2023-09-01,144467,2023-11-05 14:18:19.598429, Greece,Viral
